global_iso_id,nu,sw,elower,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
52,8253.278961,2.829e-63,20327.9689,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8255.163037,2.93e-34,6077.5116,0.0093,0.5,0.06,4,4,2,2,5,607,608,700,393,701
52,8258.439883,1.305e-55,16248.9981,0.0367,0.25,0.163,2,5,2,2,5,607,1592,700,393,702
52,8260.706389,6e-76,26285.8772,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8261.675805,3.848e-55,15869.128,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8261.904198,8.419e-71,23174.9093,0.0094,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8266.519319,2.248e-56,16073.9649,0.0093,0.5,0.06,3,5,2,2,5,607,1592,700,393,702
52,8270.870082,7.392e-60,18662.7057,0.0094,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8271.501207,8.234e-59,16490.2647,0.0093,0.5,0.06,3,5,2,2,5,607,1592,700,393,702
52,8275.226304,1.276e-77,26933.5758,0.0094,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8277.000193,5.524e-70,22942.066,0.022,0.14,0.11,2,5,2,2,5,607,1592,700,393,702
52,8277.260144,1.109e-82,28183.245,0.0093,0.5,0.06,2,5,2,2,3,607,1592,700,393,702
52,8278.7411,2.376e-73,23851.5279,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8278.760961,6.648e-23,125.2063,0.0788,0.71,0.235,4,5,2,2,5,607,608,700,393,701
52,8282.19624,2.699e-33,5604.8146,0.0093,0.5,0.06,4,4,2,2,5,607,608,700,393,701
52,8284.28339,1.034e-54,15790.2603,0.0097,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8285.249428,1.098e-73,25203.9421,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8285.543889,5.459e-76,24761.7659,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8286.142567,3.571e-57,16148.2094,0.0093,0.5,0.06,3,5,2,2,5,607,1592,700,393,702
52,8289.106345,1.702e-71,24074.5437,0.0097,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8290.360429,2.058e-55,16128.7578,0.0478,0.35,0.181,2,5,2,2,5,607,1592,700,393,702
52,8292.365531,3.186e-55,15760.0481,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8303.222297,6.085e-23,62.6222,0.087,0.69,0.23,4,5,2,2,5,607,608,700,393,701
52,8303.424206,2.839e-59,18363.3294,0.0095,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8303.476395,2.911e-65,21218.1492,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8307.245128,2.282e-32,5149.6432,0.0093,0.5,0.06,4,4,2,2,5,607,608,700,393,701
52,8312.77297,2.341e-62,19870.472,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8319.865476,2.907e-55,16025.5387,0.0589,0.46,0.202,2,5,2,2,5,607,1592,700,393,702
52,8320.599441,9.931e-70,22804.6302,0.0287,0.13,0.13,2,5,2,2,5,607,1592,700,393,702
52,8321.597355,2.054e-82,28055.2831,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8325.898656,3.777e-23,20.8783,0.0971,0.65,0.217,4,5,2,2,5,607,608,700,393,701
52,8329.058757,1.96e-71,23242.3595,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8330.22002,1.838e-77,26945.702,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8330.312905,1.768e-31,4712.2661,0.0094,0.5,0.06,4,4,2,2,5,607,608,700,393,701
52,8330.397277,2.653e-54,15468.3961,0.0094,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8333.16999,1.01e-58,18079.4142,0.0096,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8334.227304,4.321e-71,23849.8783,0.01,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8334.797387,5.316e-77,25943.0977,0.01,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8337.4483,3.836e-54,15512.43,0.01,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8338.903009,3.523e-70,22883.5221,0.0095,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8343.299917,4.199e-79,26356.8868,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8346.945448,3.628e-55,15939.4126,0.0701,0.61,0.219,2,5,2,2,5,607,1592,700,393,702
52,8351.402939,1.253e-30,4292.9422,0.0094,0.5,0.06,4,4,2,2,5,607,608,700,393,701
52,8351.62218,2.752e-83,28577.2368,0.0093,0.5,0.06,2,5,2,2,3,607,1592,700,393,702
52,8354.143303,4.251e-67,22029.3665,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8355.882426,3.665e-55,15495.6455,0.0093,0.5,0.06,3,5,2,2,5,607,1592,700,393,702
52,8360.13551,3.328e-58,17811.1589,0.0097,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8360.664077,1.637e-69,22682.1879,0.0367,0.25,0.182,2,5,2,2,5,607,1592,700,393,702
52,8363.821388,2.552e-80,26803.7488,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8365.844481,4.304e-23,0.0,0.0974,0.74,0.21,4,5,2,2,5,607,608,700,393,701
52,8369.228014,1.82e-61,19426.472,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8369.695025,5.573e-73,24833.6567,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8370.518799,8.119e-30,3891.9203,0.0094,0.5,0.06,4,4,2,2,5,607,608,700,393,701
52,8371.59021,3.91e-55,15870.4396,0.0788,0.71,0.229,2,5,2,2,5,607,1592,700,393,702
52,8371.622338,3.362e-54,15269.4891,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8371.85533,3.689e-77,26666.7536,0.0094,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8373.420678,4.82e-75,25816.7249,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8375.159472,1.025e-70,23639.3654,0.0105,0.5,0.07,2,5,2,2,5,607,1592,700,393,702
52,8375.751598,1.026e-73,23880.9289,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8376.011037,2.748e-57,15769.3946,0.0093,0.5,0.06,3,5,2,2,5,607,1592,700,393,702
52,8378.613705,3.801e-64,20666.3531,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8381.510221,1.379e-82,27504.2056,0.0094,0.5,0.06,2,5,2,2,3,607,1592,700,393,702
52,8383.089044,7.899e-23,20.8783,0.0864,0.76,0.22,4,5,2,2,5,607,608,700,393,701
52,8383.221553,8.346e-56,15497.7073,0.0093,0.5,0.06,3,5,2,2,5,607,1592,700,393,702
52,8384.346874,1.013e-57,17558.7509,0.01,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8387.664298,4.798e-29,3509.4387,0.0094,0.5,0.06,4,4,2,2,5,607,608,700,393,701
52,8388.320717,1.308e-53,15251.0447,0.0105,0.5,0.07,2,5,2,2,5,607,1592,700,393,702
52,8391.817978,3.461e-72,23374.129,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8393.789115,3.446e-55,15818.6678,0.087,0.69,0.226,2,5,2,2,5,607,1592,700,393,702
52,8395.383447,1.186e-78,27418.9632,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8396.918839,1.691e-53,15083.16,0.0094,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8396.999252,8.052e-81,27255.3226,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8397.205269,2.46e-69,22574.8369,0.0478,0.35,0.197,2,5,2,2,5,607,1592,700,393,702
52,8398.498818,9.833e-23,62.6222,0.0782,0.72,0.22,4,5,2,2,5,607,608,700,393,701
52,8402.843527,2.584e-28,3145.725,0.0095,0.5,0.06,4,4,2,2,5,607,608,700,393,701
52,8405.828453,2.847e-57,17322.3665,0.0105,0.5,0.07,2,5,2,2,5,607,1592,700,393,702
52,8411.985466,2.269e-70,23443.1754,0.0112,0.5,0.07,2,5,2,2,5,607,1592,700,393,702
52,8412.062444,9.839e-23,125.2063,0.068,0.71,0.215,4,5,2,2,5,607,608,700,393,701
52,8412.328965,1.373e-69,22606.1433,0.0096,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8413.531028,2.097e-55,15784.1332,0.0971,0.65,0.214,2,5,2,2,5,607,1592,700,393,702
52,8416.06089,1.266e-27,2800.9963,0.0096,0.5,0.06,4,4,2,2,5,607,608,700,393,701
52,8419.015308,1.486e-76,25728.1949,0.0105,0.5,0.07,2,5,2,2,5,607,1592,700,393,702
52,8422.434761,2.152e-74,24145.4057,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8422.692251,1.325e-60,18996.2709,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8423.769016,8.349e-23,208.5929,0.0585,0.58,0.194,4,5,2,2,5,607,608,700,393,701
52,8424.287042,1.45e-70,22856.458,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8424.603081,7.367e-57,17102.1707,0.0112,0.5,0.07,2,5,2,2,5,607,1592,700,393,702
52,8427.321127,5.637e-27,2475.4585,0.0097,0.5,0.06,4,4,2,2,5,607,608,700,393,701
52,8427.65158,3.634e-80,28118.8546,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8430.230333,3.341e-69,22482.6628,0.0589,0.46,0.207,2,5,2,2,5,607,1592,700,393,702
52,8433.608088,6.153e-23,312.7311,0.0468,0.35,0.17,4,5,2,2,5,607,608,700,393,701
52,8436.629342,2.277e-26,2169.3065,0.01,0.5,0.062,4,4,2,2,5,607,608,700,393,701
52,8436.894846,4.094e-53,15006.2806,0.0112,0.5,0.07,2,5,2,2,5,607,1592,700,393,702
52,8440.692235,1.754e-56,16898.3173,0.0123,0.5,0.08,2,5,2,2,5,607,1592,700,393,702
52,8441.569683,3.99e-23,437.558,0.0359,0.4,0.146,4,5,2,2,5,607,608,700,393,701
52,8441.949582,8.034e-66,21399.8357,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8443.208418,5.585e-54,14930.9206,0.0093,0.5,0.06,3,5,2,2,5,607,1592,700,393,702
52,8443.991028,8.336e-26,1882.7239,0.0105,0.5,0.065,4,4,2,2,5,607,608,700,393,701
52,8444.779538,4.67e-70,23261.4667,0.0123,0.5,0.08,2,5,2,2,5,607,1592,700,393,702
52,8445.597066,2.418e-55,15766.8598,0.0974,0.74,0.202,2,5,2,2,5,607,1592,700,393,702
52,8447.644286,2.295e-23,582.998,0.0279,0.29,0.123,4,5,2,2,5,607,608,700,393,701
52,8448.761763,3.301e-53,14793.5978,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8449.18565,2.681e-72,24475.8492,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8449.412078,2.76e-25,1615.8826,0.0112,0.5,0.07,4,4,2,2,5,607,608,700,393,701
52,8450.588602,4.694e-63,20126.6482,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8451.822857,1.177e-23,748.9629,0.0217,0.3,0.106,4,5,2,2,5,607,608,700,393,701
52,8452.898808,8.256e-25,1368.9431,0.0123,0.5,0.075,4,4,2,2,5,607,608,700,393,701
52,8454.096818,5.403e-24,935.3525,0.0171,0.35,0.097,4,5,2,2,5,607,608,700,393,701
52,8454.116189,3.832e-56,16710.9485,0.0142,0.5,0.087,2,5,2,2,5,607,1592,700,393,702
52,8454.458063,2.227e-24,1142.0542,0.0142,0.5,0.085,4,4,2,2,5,607,608,700,393,701
52,8457.896682,4.582e-55,15784.1332,0.0864,0.76,0.206,2,5,2,2,5,607,1592,700,393,702
52,8459.742976,4.052e-69,22405.7388,0.0701,0.61,0.217,2,5,2,2,5,607,1592,700,393,702
52,8461.096239,1.012e-76,26412.5842,0.0095,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8461.238247,9.958e-53,14713.671,0.0094,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8461.517043,2.08e-76,26404.5543,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8462.467109,4.932e-80,27807.4928,0.0093,0.5,0.06,2,5,2,2,3,607,1592,700,393,702
52,8464.841459,3.332e-78,26026.5996,0.0094,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8464.894253,7.675e-56,16540.1949,0.0171,0.35,0.096,2,5,2,2,5,607,1592,700,393,702
52,8467.690295,5.997e-55,15818.6678,0.0782,0.72,0.21,2,5,2,2,5,607,1592,700,393,702
52,8473.044459,1.404e-55,16386.1757,0.0217,0.3,0.107,2,5,2,2,5,607,1592,700,393,702
52,8473.209101,9.013e-60,18580.1608,0.0093,0.5,0.06,2,5,2,2,5,607,1592,700,393,702
52,8473.608528,8.932e-70,23094.3856,0.0142,0.5,0.09,2,5,2,2,5,607,1592,700,393,702
