global_iso_id,nu,sw,elower,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
51,2882.109938,7.747e-92,35375.8905,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,2884.448028,4.003e-77,28156.3022,0.012,0.5,0.089,2,5,2,2,6,677,678,393,393,684
51,2887.504558,9.403e-63,21467.6817,0.0727,0.44,0.705,2,7,2,2,6,677,678,393,393,684
51,2889.030519,1.289e-47,14639.4833,0.0083,0.5,0.056,4,7,2,2,6,677,678,393,393,684
51,2892.213548,3.657e-52,16742.7716,0.0092,0.5,0.073,4,7,2,2,6,677,678,393,393,684
51,2893.641328,4.385e-69,24293.229,0.0895,0.51,0.664,2,5,2,2,6,677,678,393,393,684
51,2898.037768,6.674e-39,10493.5085,0.0082,0.5,0.052,4,6,2,2,6,677,678,393,393,684
51,2898.103592,1.087e-90,34757.8935,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,2898.733026,9.986e-78,28418.0384,0.0112,0.5,0.073,2,5,2,2,6,677,678,393,393,684
51,2907.458696,8.462e-97,37970.2838,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,2911.268401,2.08e-78,28707.5303,0.0107,0.5,0.063,2,5,2,2,6,677,678,393,393,684
51,2911.765278,1.324e-89,34158.5876,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,2918.273489,1.99e-34,8272.796,0.0082,0.5,0.052,4,6,2,2,6,677,678,393,393,684
51,2920.449144,4.462e-69,24355.1863,0.0705,0.49,0.653,2,5,2,2,6,677,678,393,393,684
51,2921.102646,7.855e-57,18836.56,0.0204,0.36,0.229,3,7,2,2,6,677,678,393,393,684
51,2922.017405,3.591e-79,29024.3646,0.0104,0.5,0.057,2,5,2,2,6,677,678,393,393,684
51,2922.470406,9.504e-63,21370.7586,0.0897,0.58,0.73,2,7,2,2,6,677,678,393,393,684
51,2923.152976,1.368e-88,33578.8394,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,2925.382674,1.767e-42,12205.4762,0.0082,0.5,0.053,4,7,2,2,6,677,678,393,393,684
51,2930.943598,5.058e-80,29368.0894,0.0103,0.5,0.053,2,5,2,2,6,677,678,393,393,684
51,2932.319366,1.152e-87,33019.4835,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,2937.885098,1.697e-51,16398.6853,0.0103,0.5,0.088,4,7,2,2,6,677,678,393,393,684
51,2938.010717,5.646e-81,29738.2147,0.0102,0.5,0.051,2,5,2,2,6,677,678,393,393,684
51,2938.462285,2.689e-95,37207.0063,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,2938.977404,1.078e-46,14180.5646,0.0085,0.5,0.059,4,7,2,2,6,677,678,393,393,684
51,2939.312875,7.329e-87,32481.3221,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,2943.182506,4.691e-82,30134.2131,0.0102,0.5,0.05,2,5,2,2,6,677,678,393,393,684
51,2944.178543,2.897e-86,31965.125,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,2945.776325,3.452e-69,24448.0143,0.0505,0.55,0.532,2,5,2,2,6,677,678,393,393,684
51,2946.422506,2.463e-83,30555.5207,0.0101,0.5,0.049,2,5,2,2,6,677,678,393,393,684
51,2946.958746,2.761e-86,31471.629,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,2947.693807,3.946e-85,31001.5377,0.0101,0.5,0.049,2,5,2,2,6,677,678,393,393,684
51,2955.026452,1.571e-37,9827.5713,0.0082,0.5,0.052,4,6,2,2,6,677,678,393,393,684
51,2956.158743,6.139e-63,21306.0701,0.1028,0.6,0.657,2,7,2,2,6,677,678,393,393,684
51,2961.084541,1.665e-56,18635.6234,0.031,0.22,0.367,3,7,2,2,6,677,678,393,393,684
51,2966.80084,7.869e-94,36456.9064,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,2968.404872,8.382e-99,38976.1695,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,2969.582585,2.139e-69,24571.5842,0.0342,0.43,0.378,2,5,2,2,6,677,678,393,393,684
51,2978.258254,7.37e-33,7515.2502,0.0082,0.5,0.052,4,6,2,2,6,677,678,393,393,684
51,2978.600333,2.272e-41,11660.883,0.0083,0.5,0.054,4,7,2,2,6,677,678,393,393,684
51,2982.586252,6.605e-51,16087.7256,0.0116,0.5,0.114,4,7,2,2,6,677,678,393,393,684
51,2988.094622,7.61e-46,13754.677,0.0087,0.5,0.064,4,7,2,2,6,677,678,393,393,684
51,2991.828489,1.088e-69,24725.7241,0.023,0.65,0.244,2,5,2,2,6,677,678,393,393,684
51,2992.569074,2.102e-92,35721.0491,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,2999.913935,2.879e-56,18467.7678,0.0502,0.5,0.542,3,7,2,2,6,677,678,393,393,684
51,3007.305727,4.16e-97,38125.3452,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3011.428978,3.145e-36,9194.0473,0.0082,0.5,0.053,4,6,2,2,6,677,678,393,393,684
51,3012.475501,4.598e-70,24910.2201,0.0168,1.0,0.16,2,5,2,2,6,677,678,393,393,684
51,3015.848192,5.068e-91,35000.468,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,3019.525148,6.322e-63,21273.7039,0.105,0.55,0.601,2,7,2,2,6,677,678,393,393,684
51,3026.266836,2.146e-50,15810.2931,0.0145,0.4,0.16,4,7,2,2,6,677,678,393,393,684
51,3031.081735,2.47e-40,11149.4829,0.0083,0.5,0.056,4,7,2,2,6,677,678,393,393,684
51,3031.485998,1.626e-70,25124.8162,0.0139,0.85,0.118,2,5,2,2,6,677,678,393,393,684
51,3036.330317,4.52e-45,13362.355,0.0092,0.5,0.073,4,7,2,2,6,677,678,393,393,684
51,3036.708487,1.089e-89,34296.1662,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,3037.543338,3.96e-56,18333.2153,0.0727,0.44,0.705,3,7,2,2,6,677,678,393,393,684
51,3037.756468,2.325e-31,6789.8148,0.0082,0.5,0.052,4,6,2,2,6,677,678,393,393,684
51,3043.418464,1.939e-95,37284.6004,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3048.735178,1.067e-99,39407.2497,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3048.823285,4.837e-71,25369.2151,0.012,0.5,0.089,2,5,2,2,6,677,678,393,393,684
51,3049.116161,1.007e-62,21306.0701,0.0895,0.51,0.664,2,7,2,2,6,677,678,393,393,684
51,3055.211419,2.051e-88,33609.118,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,3064.451589,1.213e-71,25643.0787,0.0112,0.5,0.073,2,5,2,2,6,677,678,393,393,684
51,3067.19156,5.332e-35,8593.6914,0.0082,0.5,0.053,4,7,2,2,6,677,678,393,393,684
51,3068.876806,5.783e-50,15566.7466,0.0204,0.36,0.229,4,7,2,2,6,677,678,393,393,684
51,3071.411304,3.305e-87,32940.2684,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,3073.925763,4.102e-56,18232.1443,0.0897,0.58,0.73,3,7,2,2,6,677,678,393,393,684
51,3076.857221,8.417e-94,36455.0862,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3077.255723,1.024e-62,21370.7586,0.0705,0.49,0.653,2,7,2,2,6,677,678,393,393,684
51,3078.336032,2.566e-72,25946.0286,0.0107,0.5,0.063,2,5,2,2,6,677,678,393,393,684
51,3082.773613,2.262e-39,10671.9034,0.0085,0.5,0.059,4,7,2,2,6,677,678,393,393,684
51,3083.632475,2.248e-44,13004.0931,0.0103,0.5,0.088,4,7,2,2,6,677,678,393,393,684
51,3085.356701,4.382e-86,32290.5338,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,3090.442599,4.582e-73,26277.6468,0.0104,0.5,0.057,2,5,2,2,6,677,678,393,393,684
51,3092.868387,7.574e-98,38484.2161,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3096.713693,6.226e-30,6097.3336,0.0082,0.5,0.052,4,6,2,2,6,677,678,393,393,684
51,3097.091547,4.446e-85,31660.8019,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,3100.738068,6.89e-74,26637.4766,0.0103,0.5,0.053,2,5,2,2,6,677,678,393,393,684
51,3103.902498,7.87e-63,21467.6817,0.0505,0.55,0.532,2,7,2,2,6,677,678,393,393,684
51,3106.656108,2.878e-84,31051.9315,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,3107.717548,3.371e-92,35637.9232,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3109.014837,2.7e-56,18164.689,0.1028,0.6,0.657,3,7,2,2,6,677,678,393,393,684
51,3109.189935,8.686e-75,27025.0231,0.0102,0.5,0.051,2,5,2,2,6,677,678,393,393,684
51,3110.366363,1.28e-49,15357.4014,0.031,0.22,0.367,4,7,2,2,6,677,678,393,393,684
51,3114.087774,5.246e-84,30464.7516,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,3115.7663,9.101e-76,27439.7544,0.0102,0.5,0.05,2,5,2,2,6,677,678,393,393,684
51,3119.421722,7.149e-83,29900.0618,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,3120.435734,7.8e-77,27881.102,0.0101,0.5,0.049,2,5,2,2,6,677,678,393,393,684
51,3122.259803,7.622e-34,8027.2231,0.0083,0.5,0.054,4,7,2,2,6,677,678,393,393,684
51,3122.691484,8.421e-81,29358.6307,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,3123.167115,5.303e-78,28348.4619,0.0101,0.5,0.049,2,5,2,2,6,677,678,393,393,684
51,3123.929419,2.678e-79,28841.1956,0.0101,0.5,0.048,2,5,2,2,6,677,678,393,393,684
51,3129.016162,4.826e-63,21596.708,0.0342,0.43,0.378,2,7,2,2,6,677,678,393,393,684
51,3129.949044,9.324e-44,12680.3441,0.0116,0.5,0.114,4,7,2,2,6,677,678,393,393,684
51,3133.622368,1.738e-38,10228.7326,0.0087,0.5,0.064,4,7,2,2,6,677,678,393,393,684
51,3134.210309,5.112e-96,37569.0714,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3136.08008,1.233e-90,34834.2037,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3150.686078,2.295e-49,15182.5292,0.0502,0.5,0.542,4,7,2,2,6,677,678,393,393,684
51,3152.557457,2.417e-63,21757.6626,0.023,0.65,0.244,2,7,2,2,6,677,678,393,393,684
51,3155.074724,1.408e-28,5438.6167,0.0082,0.5,0.053,4,6,2,2,6,677,678,393,393,684
51,3162.013432,4.066e-89,34044.9929,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3172.879223,3.253e-94,36663.0097,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3174.48825,1.002e-63,21950.3279,0.0168,1.0,0.16,2,7,2,2,6,677,678,393,393,684
51,3175.131122,2.834e-56,18130.939,0.105,0.55,0.601,3,7,2,2,6,677,678,393,393,684
51,3175.228057,3.207e-43,12391.5186,0.0145,0.4,0.16,4,7,2,2,6,677,678,393,393,684
51,3176.578815,9.154e-33,7495.3245,0.0083,0.5,0.056,4,7,2,2,6,677,678,393,393,684
51,3183.574191,1.115e-37,9820.5189,0.0092,0.5,0.073,4,7,2,2,6,677,678,393,393,684
51,3185.576499,1.191e-87,33271.3299,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3189.787008,3.251e-49,15042.3573,0.0727,0.44,0.705,4,7,2,2,6,677,678,393,393,684
51,3194.771568,3.468e-64,22174.4435,0.0139,0.85,0.118,2,7,2,2,6,677,678,393,393,684
51,3206.069579,4.518e-56,18164.689,0.0895,0.51,0.664,3,7,2,2,6,677,678,393,393,684
51,3206.820324,3.029e-86,32514.2288,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3208.972708,1.934e-92,35767.1968,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3210.726558,9.013e-97,38061.3216,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3212.783696,2.68e-27,4814.4394,0.0082,0.5,0.053,4,7,2,2,6,677,678,393,393,684
51,3213.371628,1.006e-64,22429.7071,0.012,0.5,0.089,2,7,2,2,6,677,678,393,393,684
51,3219.417751,9.085e-43,12137.9837,0.0204,0.36,0.229,4,7,2,2,6,677,678,393,393,684
51,3225.789614,6.478e-85,31774.6783,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3227.62081,3.447e-49,14937.0682,0.0897,0.58,0.73,4,7,2,2,6,677,678,393,393,684
51,3230.093315,9.198e-32,6998.6393,0.0085,0.5,0.059,4,7,2,2,6,677,678,393,393,684
51,3230.253852,2.459e-65,22715.7747,0.0112,0.5,0.073,2,7,2,2,6,677,678,393,393,684
51,3232.575177,5.956e-37,9447.7689,0.0103,0.5,0.088,4,7,2,2,6,677,678,393,393,684
51,3235.537366,4.569e-56,18232.1443,0.0705,0.49,0.653,3,7,2,2,6,677,678,393,393,684
51,3242.523988,1.098e-83,31053.6423,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3242.571788,1.064e-90,34882.7734,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3245.384869,5.073e-66,23032.2619,0.0107,0.5,0.063,2,7,2,2,6,677,678,393,393,684
51,3254.708984,8.278e-95,37082.2383,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3257.059018,1.295e-82,30352.059,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3258.732506,8.852e-67,23378.7441,0.0104,0.5,0.057,2,7,2,2,6,677,678,393,393,684
51,3262.466688,2.101e-42,11920.0625,0.031,0.22,0.367,4,7,2,2,6,677,678,393,393,684
51,3263.492669,3.474e-56,18333.2153,0.0505,0.55,0.532,3,7,2,2,6,677,678,393,393,684
51,3264.139857,2.306e-49,14866.7991,0.1028,0.6,0.657,4,7,2,2,6,677,678,393,393,684
51,3269.427091,6.749e-82,29670.8413,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3269.78418,4.272e-26,4225.5404,0.0083,0.5,0.054,4,7,2,2,6,677,678,393,393,684
51,3270.26575,1.308e-67,23754.7574,0.0103,0.5,0.053,2,7,2,2,6,677,678,393,393,684
51,3273.744175,5.35e-89,34010.8562,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3279.658145,7.221e-82,29010.8756,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3279.954711,1.636e-68,24159.7997,0.0102,0.5,0.051,2,7,2,2,6,677,678,393,393,684
51,3280.571447,2.635e-36,9110.9471,0.0116,0.5,0.114,4,7,2,2,6,677,678,393,393,684
51,3282.747744,7.702e-31,6537.7711,0.0087,0.5,0.064,4,7,2,2,6,677,678,393,393,684
51,3287.77055,1.732e-69,24593.3314,0.0102,0.5,0.05,2,7,2,2,6,677,678,393,393,684
51,3287.780281,6.585e-79,28373.0216,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3289.89485,2.096e-56,18467.7678,0.0342,0.43,0.378,3,7,2,2,6,677,678,393,393,684
51,3293.685392,1.547e-70,25054.7765,0.0101,0.5,0.049,2,7,2,2,6,677,678,393,393,684
51,3293.82029,4.159e-77,27758.1112,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3296.130647,7.238e-93,36111.1191,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3297.672217,1.159e-71,25543.5234,0.0101,0.5,0.049,2,6,2,2,6,677,678,393,393,684
51,3297.804097,1.455e-75,27166.9476,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3299.704719,7.216e-73,26058.9259,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3299.757146,3.659e-74,26600.3047,0.0101,0.5,0.048,2,6,2,2,6,677,678,393,393,684
51,3302.546829,2.427e-87,33152.5394,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3304.323877,3.909e-42,11738.0335,0.0502,0.5,0.542,4,7,2,2,6,677,678,393,393,684
51,3312.882243,1.146e-99,39423.7073,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3314.704512,1.027e-56,18635.6234,0.023,0.65,0.244,3,7,2,2,6,677,678,393,393,684
51,3320.092403,1.677e-99,39290.8365,0.022,0.5,0.05,2,5,2,2,5,677,678,683,393,687
51,3326.019294,5.682e-25,3672.62,0.0083,0.5,0.056,4,7,2,2,6,677,678,393,393,684
51,3327.230184,2.805e-99,39223.2918,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3327.509265,9.599e-36,8810.4744,0.0145,0.4,0.16,4,7,2,2,6,677,678,393,393,684
51,3329.028019,9.746e-86,32308.8952,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3333.047413,2.453e-49,14831.6416,0.105,0.55,0.601,4,7,2,2,6,677,678,393,393,684
51,3334.486384,5.353e-30,6113.2825,0.0092,0.5,0.073,4,7,2,2,6,677,678,393,393,684
51,3335.073957,5.975e-91,35149.1422,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3337.883565,4.148e-57,18836.56,0.0168,1.0,0.16,3,7,2,2,6,677,678,393,393,684
51,3344.938894,5.71e-42,11592.1293,0.0727,0.44,0.705,4,7,2,2,6,677,678,393,393,684
51,3353.228995,3.376e-84,31480.9747,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3359.395278,1.391e-57,19070.3118,0.0139,0.85,0.118,3,7,2,2,6,677,678,393,393,684
51,3365.345216,3.898e-49,14866.7991,0.0895,0.51,0.664,4,7,2,2,6,677,678,393,393,684
51,3371.606543,4.616e-89,34197.4649,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3373.335166,2.861e-35,8546.7274,0.0204,0.36,0.229,4,7,2,2,6,677,678,393,393,684
51,3375.185355,9.665e-83,30669.8075,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3379.20432,3.895e-58,19336.5704,0.012,0.5,0.089,3,7,2,2,6,677,678,393,393,684
51,3380.805141,1.596e-98,38875.3995,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3381.431808,6.281e-24,3156.3393,0.0085,0.5,0.059,4,7,2,2,6,677,678,393,393,684
51,3384.261998,6.202e-42,11482.5371,0.0897,0.58,0.73,4,7,2,2,6,677,678,393,393,684
51,3385.253472,3.074e-29,5725.6936,0.0103,0.5,0.088,4,7,2,2,6,677,678,393,393,684
51,3388.909288,3.556e-99,39041.078,0.022,0.5,0.053,2,5,2,2,5,677,678,683,393,687
51,3392.763333,7.644e-99,38976.1695,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3393.934892,1.326e-98,38853.0939,0.022,0.5,0.05,2,5,2,2,5,677,678,683,393,687
51,3394.928186,2.102e-81,29876.4017,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3396.147051,3.904e-49,14937.0682,0.0705,0.49,0.653,4,7,2,2,6,677,678,393,393,684
51,3397.276792,9.149e-59,19634.9851,0.0112,0.5,0.073,3,7,2,2,6,677,678,393,393,684
51,3405.784113,3.305e-87,33257.2256,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3407.746191,3.412e-98,38713.6182,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3408.816671,3.335e-99,39047.1682,0.022,0.5,0.049,3,6,2,2,5,677,678,683,393,687
51,3409.542297,3.61e-98,38686.8335,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3410.942162,2.681e-98,38745.6408,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3412.485006,2.785e-80,29101.7438,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3413.360568,5.129e-92,35633.8077,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3413.58025,1.809e-59,19965.1638,0.0107,0.5,0.063,3,7,2,2,6,677,678,393,393,684
51,3417.996071,6.915e-35,8320.0374,0.031,0.22,0.367,4,7,2,2,6,677,678,393,393,684
51,3422.244248,4.222e-42,11409.3974,0.1028,0.6,0.657,4,7,2,2,6,677,678,393,393,684
51,3425.410439,2.921e-49,15042.3573,0.0505,0.55,0.532,4,7,2,2,6,677,678,393,393,684
51,3427.880562,6.528e-80,28346.7978,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3428.083707,3.017e-60,20326.6737,0.0104,0.5,0.057,3,7,2,2,6,677,678,393,393,684
51,3434.993324,1.452e-28,5375.4811,0.0116,0.5,0.114,4,7,2,2,6,677,678,393,393,684
51,3435.964256,5.746e-23,2677.3183,0.0087,0.5,0.064,4,7,2,2,6,677,678,393,393,684
51,3437.652734,2.168e-85,32329.5441,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3440.75763,4.258e-61,20719.0421,0.0103,0.5,0.053,3,7,2,2,6,677,678,393,393,684
51,3441.137506,8.323e-78,27612.5048,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3447.625019,1.38e-98,38743.0412,0.022,0.5,0.056,2,5,2,2,5,677,678,683,393,687
51,3451.573917,5.09e-62,21141.7575,0.0102,0.5,0.051,3,7,2,2,6,677,678,393,393,684
51,3452.276966,1.567e-75,26899.782,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3453.094206,1.723e-49,15182.5292,0.0342,0.43,0.378,4,7,2,2,6,677,678,393,393,684
51,3455.326527,5.782e-90,34605.995,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3460.35828,6.523e-98,38484.2161,0.022,0.5,0.049,2,6,2,2,5,677,678,683,393,687
51,3460.505863,5.163e-63,21594.2706,0.0102,0.5,0.05,3,7,2,2,6,677,678,393,393,684
51,3461.319043,1.076e-73,26209.5223,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3461.439414,1.336e-34,8130.6899,0.0502,0.5,0.542,4,7,2,2,6,677,678,393,393,684
51,3465.000718,9.536e-98,38433.7675,0.022,0.5,0.05,2,5,2,2,5,677,678,683,393,687
51,3467.25067,1.286e-83,31415.5227,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3467.528101,4.446e-64,22075.9953,0.0101,0.5,0.049,3,7,2,2,6,677,678,393,393,684
51,3468.283221,4.857e-72,25542.5924,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3468.34048,3.034e-97,38258.0004,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3472.616532,3.249e-65,22586.3094,0.0101,0.5,0.049,3,6,2,2,6,677,678,393,393,684
51,3473.188741,1.667e-70,24899.8329,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3475.748232,2.012e-66,23124.5564,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3476.054903,4.606e-69,24282.0563,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3476.901337,1.052e-67,23690.0462,0.0101,0.5,0.048,3,6,2,2,6,677,678,393,393,684
51,3479.158567,8.204e-50,15357.4014,0.023,0.65,0.244,4,7,2,2,6,677,678,393,393,684
51,3483.650449,5.612e-28,5063.0769,0.0145,0.4,0.16,4,7,2,2,6,677,678,393,393,684
51,3489.189998,4.266e-97,38167.0333,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3489.559055,4.332e-22,2236.1346,0.0092,0.5,0.073,4,7,2,2,7,677,678,393,393,684
51,3493.974156,4.478e-97,38125.3452,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3493.995111,4.562e-42,11372.804,0.105,0.55,0.601,4,7,2,2,6,677,678,393,393,684
51,3494.609889,6.781e-82,30516.2463,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3494.966927,6.12e-88,33587.2713,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3500.159827,9.521e-97,38016.3162,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3503.480758,4.799e-98,38465.7815,0.022,0.5,0.061,2,5,2,2,5,677,678,683,393,687
51,3503.565194,3.198e-50,15566.7466,0.0168,1.0,0.16,4,7,2,2,6,677,678,393,393,684
51,3503.613262,2.012e-34,7978.9239,0.0727,0.44,0.705,4,7,2,2,6,677,678,393,393,684
51,3507.911141,1.09e-96,37970.2838,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3515.762949,3.761e-97,38061.3216,0.022,0.5,0.049,3,6,2,2,5,677,678,683,393,687
51,3519.757298,3.101e-80,29632.7821,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3526.277279,1.029e-50,15810.2931,0.0139,0.85,0.118,4,7,2,2,6,677,678,393,393,684
51,3527.670852,7.236e-42,11409.3974,0.0895,0.51,0.664,4,7,2,2,6,677,678,393,393,684
51,3531.169678,1.762e-27,4788.8677,0.0204,0.36,0.229,4,7,2,2,6,677,678,393,393,684
51,3532.326192,6.02e-86,32578.7929,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3533.353175,6.216e-97,38033.607,0.022,0.5,0.05,2,5,2,2,5,677,678,683,393,687
51,3542.158616,2.681e-21,1833.3225,0.0103,0.5,0.088,4,7,7,2,7,677,678,393,393,684
51,3542.715782,1.184e-78,28766.1794,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3544.466435,2.237e-34,7864.9309,0.0897,0.58,0.73,4,7,2,2,6,677,678,393,393,684
51,3547.259591,2.748e-51,16087.7256,0.012,0.5,0.089,4,7,2,2,6,677,678,393,393,684
51,3553.387467,5.332e-96,37655.9971,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3556.497556,1.489e-97,38209.8155,0.022,0.5,0.069,2,5,2,2,5,677,678,683,393,687
51,3559.820206,7.187e-42,11482.5371,0.0705,0.49,0.653,4,7,2,2,6,677,678,393,393,684
51,3560.048271,2.195e-96,37711.9998,0.022,0.5,0.049,4,6,2,2,5,677,678,683,393,687
51,3563.505067,3.512e-77,27917.4697,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3563.579487,5.223e-96,37569.0714,0.022,0.5,0.049,2,6,2,2,5,677,678,683,393,687
51,3566.258655,4.608e-96,37664.774,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3566.478514,6.12e-52,16398.6853,0.0112,0.5,0.073,4,7,2,2,6,677,678,393,393,684
51,3567.440084,5.432e-84,31581.7021,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3577.496283,4.453e-27,4553.1936,0.031,0.22,0.367,4,7,2,2,6,677,678,393,393,684
51,3582.142458,6.796e-76,27087.665,0.0101,0.5,0.048,4,6,2,2,6,677,678,393,393,684
51,3583.902084,1.141e-52,16742.7716,0.0107,0.5,0.063,4,7,2,2,6,677,678,393,393,684
51,3583.948625,1.549e-34,7788.8554,0.1028,0.6,0.657,4,7,2,2,6,677,678,393,393,684
51,3590.246468,2.478e-95,37332.8747,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
51,3590.399867,5.3e-42,11592.1293,0.0505,0.55,0.532,4,7,2,2,6,677,678,393,393,684
51,3593.142109,2.499e-95,37284.6004,0.022,0.5,0.049,2,5,2,2,5,677,678,683,393,687
