global_iso_id,nu,sw,elower,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
26,2089.394025,2.292e-23,2249.9334,0.0618,0.75,0.068,4,7,5,6,6,1727,1077,1331,226,1331
26,2090.608687,2.189e-19,349.6975,0.0561,0.73,0.06,4,7,5,6,6,1727,1077,1331,226,1331
26,2093.410988,2.241e-23,2223.2714,0.0632,0.74,0.069,4,7,5,6,6,1727,1077,1331,226,1331
26,2094.116908,2.806e-28,4260.0622,0.0803,0.76,0.087,4,7,5,6,6,1727,1077,1331,226,1331
26,2094.862333,2.581e-19,299.7656,0.0569,0.74,0.062,4,7,5,6,6,1727,1077,1331,226,1331
26,2097.393829,2.091e-23,2200.4164,0.0651,0.74,0.071,4,7,5,6,6,1727,1077,1331,226,1331
26,2097.821784,5.521e-28,4263.8372,0.0757,0.75,0.081,4,7,5,6,6,1727,1077,1331,226,1331
26,2099.082735,2.967e-19,253.6672,0.0577,0.75,0.063,4,7,5,6,6,1727,1077,1331,226,1331
26,2101.342401,1.839e-23,2181.3692,0.0677,0.74,0.074,4,7,5,6,6,1727,1077,1331,226,1331
26,2101.491366,7.998e-28,4271.3871,0.0712,0.74,0.077,4,7,5,6,6,1727,1077,1331,226,1331
26,2103.269747,3.319e-19,211.4041,0.0586,0.75,0.064,4,7,5,6,6,1727,1077,1331,226,1331
26,2105.125507,1.011e-27,4282.7116,0.0677,0.74,0.074,4,7,5,6,6,1727,1077,1331,226,1331
26,2105.256557,1.488e-23,2166.1305,0.0712,0.74,0.077,4,7,5,6,6,1727,1077,1331,226,1331
26,2107.423223,3.607e-19,172.978,0.0595,0.75,0.065,4,7,5,6,6,1727,1077,1331,226,1331
26,2108.724059,1.177e-27,4297.8102,0.0651,0.74,0.071,4,7,5,6,6,1727,1077,1331,226,1331
26,2109.136151,1.051e-23,2154.701,0.0757,0.75,0.081,4,7,5,6,6,1727,1077,1331,226,1331
26,2111.543014,3.801e-19,138.3904,0.0606,0.75,0.066,4,7,5,6,6,1727,1077,1331,226,1331
26,2112.286877,1.291e-27,4316.6824,0.0632,0.74,0.069,4,7,5,6,6,1727,1077,1331,226,1331
26,2112.981035,5.463e-24,2147.0811,0.0803,0.76,0.087,4,7,5,6,6,1727,1077,1331,226,1331
26,2115.628975,3.87e-19,107.6424,0.0618,0.75,0.068,4,7,5,6,6,1727,1077,1331,226,1331
26,2115.813813,1.351e-27,4339.3274,0.0618,0.75,0.068,4,7,5,6,6,1727,1077,1331,226,1331
26,2119.30472,1.361e-27,4365.7443,0.0606,0.75,0.066,4,7,5,6,6,1727,1077,1331,226,1331
26,2119.680959,3.789e-19,80.7354,0.0632,0.74,0.069,4,7,5,6,6,1727,1077,1331,226,1331
26,2120.566086,5.586e-24,2143.2711,0.0803,0.76,0.087,4,7,5,6,6,1727,1077,1331,226,1331
26,2122.759452,1.324e-27,4395.9322,0.0595,0.75,0.065,4,7,5,6,6,1727,1077,1331,226,1331
26,2123.698818,3.539e-19,57.6704,0.0651,0.74,0.071,4,7,5,6,6,1727,1077,1331,226,1331
26,2124.30596,1.099e-23,2147.0811,0.0757,0.75,0.081,4,7,5,6,6,1727,1077,1331,226,1331
26,2126.177862,1.25e-27,4429.8898,0.0586,0.75,0.064,4,7,5,6,6,1727,1077,1331,226,1331
26,2127.682406,3.114e-19,38.4481,0.0677,0.74,0.074,4,7,5,6,6,1727,1077,1331,226,1331
26,2128.010537,1.591e-23,2154.701,0.0712,0.74,0.077,4,7,5,6,6,1727,1077,1331,226,1331
26,2129.559803,1.147e-27,4467.6158,0.0577,0.75,0.063,4,7,5,6,6,1727,1077,1331,226,1331
26,2131.631576,2.522e-19,23.0695,0.0712,0.74,0.077,4,7,5,6,6,1727,1077,1331,226,1331
26,2131.67967,2.011e-23,2166.1305,0.0677,0.74,0.074,4,7,5,6,6,1727,1077,1331,226,1331
26,2132.905128,1.024e-27,4509.1088,0.0569,0.74,0.062,4,7,5,6,6,1727,1077,1331,226,1331
26,2135.313212,2.339e-23,2181.3692,0.0651,0.74,0.071,4,7,5,6,6,1727,1077,1331,226,1331
26,2135.54618,1.782e-19,11.535,0.0757,0.75,0.081,4,7,5,6,6,1727,1077,1331,226,1331
26,2136.213692,8.921e-28,4554.367,0.0561,0.73,0.06,4,7,5,6,6,1727,1077,1331,226,1331
26,2138.911016,2.563e-23,2200.4164,0.0632,0.74,0.069,4,7,5,6,6,1727,1077,1331,226,1331
26,2139.426073,9.268e-20,3.845,0.0803,0.76,0.087,4,7,5,6,6,1727,1077,1331,226,1331
26,2139.485346,7.583e-28,4603.3889,0.0553,0.72,0.059,4,7,5,6,6,1727,1077,1331,226,1331
26,2142.472937,2.681e-23,2223.2714,0.0618,0.75,0.068,4,7,5,6,6,1727,1077,1331,226,1331
26,2142.719945,6.298e-28,4656.1724,0.0545,0.71,0.059,4,7,5,6,6,1727,1077,1331,226,1331
26,2145.917342,5.112e-28,4712.7156,0.0538,0.7,0.058,4,7,5,6,6,1727,1077,1331,226,1331
26,2145.998825,2.697e-23,2249.9334,0.0606,0.75,0.066,4,7,5,6,6,1727,1077,1331,226,1331
26,2147.081134,9.48e-20,0.0,0.0803,0.76,0.087,4,7,5,6,6,1727,1077,1331,226,1331
26,2149.077391,4.059e-28,4773.0161,0.0531,0.69,0.057,4,7,5,6,6,1727,1077,1331,226,1331
26,2149.488536,2.621e-23,2280.4013,0.0595,0.75,0.065,4,7,5,6,6,1727,1077,1331,226,1331
26,2150.856008,1.865e-19,3.845,0.0757,0.75,0.081,4,7,5,6,6,1727,1077,1331,226,1331
26,2152.199945,3.153e-28,4837.0717,0.0524,0.68,0.056,4,7,5,6,6,1727,1077,1331,226,1331
26,2152.941923,2.47e-23,2314.6739,0.0586,0.75,0.064,4,7,5,6,6,1727,1077,1331,226,1331
26,2154.595584,2.7e-19,11.535,0.0712,0.74,0.077,4,7,5,6,6,1727,1077,1331,226,1331
26,2155.284858,2.398e-28,4904.8799,0.0517,0.67,0.055,4,7,5,6,6,1727,1077,1331,226,1331
26,2156.358838,2.262e-23,2352.7499,0.0577,0.75,0.063,4,7,5,6,6,1727,1077,1331,226,1331
26,2158.299712,3.41e-19,23.0695,0.0677,0.74,0.074,4,7,5,6,6,1727,1077,1331,226,1331
26,2158.331983,1.786e-28,4976.438,0.051,0.67,0.054,4,7,5,6,6,1727,1077,1331,226,1331
26,2159.739136,2.017e-23,2394.6279,0.0569,0.74,0.062,4,7,5,6,6,1727,1077,1331,226,1331
26,2161.341174,1.303e-28,5051.7432,0.0503,0.67,0.053,4,7,5,6,6,1727,1077,1331,226,1331
26,2161.968247,3.963e-19,38.4481,0.0651,0.74,0.071,4,7,5,6,6,1727,1077,1331,226,1331
26,2163.082669,1.753e-23,2440.3062,0.0561,0.73,0.06,4,7,5,6,6,1727,1077,1331,226,1331
26,2164.312285,9.308e-29,5130.7926,0.0496,0.67,0.053,4,7,5,6,6,1727,1077,1331,226,1331
26,2165.601042,4.34e-19,57.6704,0.0632,0.74,0.069,4,7,5,6,6,1727,1077,1331,226,1331
26,2166.389291,1.487e-23,2489.7831,0.0553,0.72,0.059,4,7,5,6,6,1727,1077,1331,226,1331
26,2167.245169,6.518e-29,5213.5832,0.049,0.67,0.052,4,7,5,6,6,1727,1077,1331,226,1331
26,2169.197951,4.535e-19,80.7354,0.0618,0.75,0.068,4,7,5,6,6,1727,1077,1331,226,1331
26,2169.658856,1.232e-23,2543.0567,0.0545,0.71,0.059,4,7,5,6,6,1727,1077,1331,226,1331
26,2170.139681,4.474e-29,5300.1117,0.0483,0.67,0.051,4,7,5,6,6,1727,1077,1331,226,1331
26,2172.758825,4.556e-19,107.6424,0.0606,0.75,0.066,4,7,5,6,6,1727,1077,1331,226,1331
26,2172.891217,9.978e-24,2600.1249,0.0538,0.7,0.058,4,7,5,6,6,1727,1077,1331,226,1331
26,2172.995675,3.01e-29,5390.3747,0.0477,0.67,0.051,4,7,5,6,6,1727,1077,1331,226,1331
26,2175.813004,1.986e-29,5484.3687,0.0471,0.67,0.05,4,7,5,6,6,1727,1077,1331,226,1331
26,2176.086228,7.901e-24,2660.9855,0.0531,0.69,0.057,4,7,5,6,6,1727,1077,1331,226,1331
26,2176.28352,4.423e-19,138.3904,0.0595,0.75,0.065,4,7,5,6,6,1727,1077,1331,226,1331
26,2178.591523,1.285e-29,5582.0901,0.0465,0.67,0.049,4,7,5,6,6,1727,1077,1331,226,1331
26,2179.243742,6.121e-24,2725.6361,0.0524,0.68,0.056,4,7,5,6,6,1727,1077,1331,226,1331
26,2179.771887,4.162e-19,172.978,0.0586,0.75,0.064,4,7,5,6,6,1727,1077,1331,226,1331
26,2181.331085,8.149e-30,5683.5351,0.046,0.67,0.049,4,7,5,6,6,1727,1077,1331,226,1331
26,2182.363614,4.641e-24,2794.0744,0.0517,0.67,0.055,4,7,5,6,6,1727,1077,1331,226,1331
26,2183.223781,3.805e-19,211.4041,0.0577,0.75,0.063,4,7,5,6,6,1727,1077,1331,226,1331
26,2184.031545,5.071e-30,5788.6996,0.0454,0.67,0.048,4,7,5,6,6,1727,1077,1331,226,1331
26,2185.445697,3.445e-24,2866.2975,0.051,0.67,0.054,4,7,5,6,6,1727,1077,1331,226,1331
26,2186.639055,3.387e-19,253.6672,0.0569,0.74,0.062,4,7,5,6,6,1727,1077,1331,226,1331
26,2186.692757,3.095e-30,5897.5796,0.0448,0.67,0.047,4,7,5,6,6,1727,1077,1331,226,1331
26,2188.489845,2.504e-24,2942.3028,0.0503,0.67,0.053,4,7,5,2,6,1727,1077,1331,226,1331
26,2189.314575,1.853e-30,6010.1709,0.0443,0.67,0.047,4,7,5,6,6,1727,1077,1331,226,1331
26,2190.017563,2.938e-19,299.7656,0.0561,0.73,0.06,4,7,5,6,6,1727,1077,1331,226,1331
26,2191.495912,1.783e-24,3022.0873,0.0496,0.67,0.053,4,7,5,2,6,1727,1077,1331,226,1331
26,2191.896854,1.089e-30,6126.469,0.0438,0.67,0.046,4,7,5,6,6,1727,1077,1331,226,1331
26,2193.359158,2.487e-19,349.6975,0.0553,0.72,0.059,4,7,5,6,6,1727,1077,1331,226,1331
26,2194.439448,6.275e-31,6246.4695,0.0432,0.67,0.046,4,7,5,6,6,1727,1077,1331,226,1331
26,2194.463752,1.244e-24,3105.6479,0.049,0.67,0.052,4,7,5,2,6,1727,1077,1331,226,1331
26,2196.663693,2.056e-19,403.4612,0.0545,0.71,0.059,4,7,5,6,6,1727,1077,1331,226,1331
26,2196.942212,3.549e-31,6370.1677,0.0427,0.67,0.045,4,7,5,6,6,1727,1077,1331,226,1331
26,2197.393219,8.508e-25,3192.9815,0.0483,0.67,0.051,4,7,5,2,6,1727,1077,1331,226,1331
26,2199.404999,1.97e-31,6497.5586,0.0422,0.67,0.045,4,7,5,6,6,1727,1077,1331,226,1331
26,2199.931023,1.66e-19,461.0545,0.0538,0.7,0.058,4,7,5,6,6,1727,1077,1331,226,1331
26,2200.284167,5.701e-25,3284.0846,0.0477,0.67,0.051,4,7,5,2,6,1727,1077,1331,226,1331
26,2201.827665,1.073e-31,6628.6374,0.0417,0.67,0.044,4,7,5,6,6,1727,1077,1331,226,1331
26,2203.136451,3.745e-25,3378.9537,0.0471,0.67,0.05,4,7,5,2,6,1727,1077,1331,226,1331
26,2203.161002,1.311e-19,522.4751,0.0531,0.69,0.057,4,7,5,6,6,1727,1077,1331,226,1331
26,2205.949925,2.412e-25,3477.5851,0.0465,0.67,0.049,4,7,5,2,6,1727,1077,1331,226,1331
26,2206.353482,1.013e-19,587.7209,0.0524,0.68,0.056,4,7,5,6,6,1727,1077,1331,226,1331
26,2208.724442,1.523e-25,3579.9751,0.046,0.67,0.049,4,7,5,2,6,1727,1077,1331,226,1331
26,2209.508319,7.657e-20,656.7892,0.0517,0.67,0.055,4,7,5,6,6,1727,1077,1331,226,1331
26,2211.459859,9.435e-26,3686.1198,0.0454,0.67,0.048,4,7,5,2,6,1727,1077,1331,226,1331
26,2212.625365,5.666e-20,729.6774,0.051,0.67,0.054,4,7,5,6,6,1727,1077,1331,226,1331
26,2214.156028,5.731e-26,3796.0149,0.0448,0.67,0.047,4,7,5,2,6,1727,1077,1331,226,1331
26,2215.704476,4.105e-20,806.3828,0.0503,0.67,0.053,4,7,5,2,6,1727,1077,1331,226,1331
26,2216.812805,3.414e-26,3909.6562,0.0443,0.67,0.047,4,7,5,2,6,1727,1077,1331,226,1331
26,2218.745505,2.913e-20,886.9024,0.0496,0.67,0.053,4,7,5,2,6,1727,1077,1331,226,1331
26,2219.430044,1.995e-26,4027.0395,0.0438,0.67,0.046,4,7,5,2,6,1727,1077,1331,226,1331
26,2221.748306,2.025e-20,971.2332,0.049,0.67,0.052,4,7,5,2,6,1727,1077,1331,226,1331
26,2222.007601,1.144e-26,4148.1601,0.0432,0.67,0.046,4,7,5,2,6,1727,1077,1331,226,1331
26,2224.545329,6.435e-27,4273.0133,0.0427,0.67,0.045,4,7,5,2,6,1727,1077,1331,226,1331
26,2224.712734,1.379e-20,1059.3718,0.0483,0.67,0.051,4,7,5,2,6,1727,1077,1331,226,1331
26,2227.043083,3.551e-27,4401.5944,0.0422,0.67,0.045,4,7,5,2,6,1727,1077,1331,226,1331
26,2227.638643,9.206e-21,1151.315,0.0477,0.67,0.051,4,7,5,2,6,1727,1077,1331,226,1331
26,2229.50072,1.923e-27,4533.8983,0.0417,0.67,0.044,4,7,5,2,6,1727,1077,1331,226,1331
26,2230.525888,6.022e-21,1247.0592,0.0471,0.67,0.05,4,7,5,2,6,1727,1077,1331,226,1331
26,2231.918093,1.022e-27,4669.92,0.0413,0.67,0.044,4,7,5,2,6,1727,1077,1331,226,1331
26,2233.374323,3.862e-21,1346.6008,0.0465,0.67,0.049,4,7,5,2,6,1727,1077,1331,226,1331
26,2234.295058,5.331e-28,4809.6541,0.0408,0.67,0.043,4,7,5,2,6,1727,1077,1331,226,1331
26,2236.183802,2.428e-21,1449.936,0.046,0.67,0.049,4,7,5,2,6,1727,1077,1331,226,1331
26,2236.63147,2.729e-28,4953.0954,0.0403,0.67,0.043,4,7,5,2,6,1727,1077,1331,226,1331
26,2238.927184,1.371e-28,5100.2382,0.0399,0.67,0.042,4,7,5,2,6,1727,1077,1331,226,1331
26,2238.954181,1.497e-21,1557.0607,0.0454,0.67,0.048,4,7,5,2,6,1727,1077,1331,226,1331
26,2241.182055,6.761e-29,5251.0769,0.0395,0.67,0.042,4,7,5,2,6,1727,1077,1331,226,1331
26,2241.685314,9.046e-22,1667.9709,0.0448,0.67,0.047,4,7,5,2,6,1727,1077,1331,226,1331
26,2243.395939,3.273e-29,5405.6056,0.039,0.67,0.041,4,7,5,2,6,1727,1077,1331,226,1331
26,2244.377056,5.362e-22,1782.6624,0.0443,0.67,0.047,4,7,5,2,6,1727,1077,1331,226,1331
26,2245.568691,1.555e-29,5563.8184,0.0386,0.67,0.041,4,7,5,2,6,1727,1077,1331,226,1331
26,2247.029262,3.117e-22,1901.1308,0.0438,0.67,0.046,4,7,5,2,6,1727,1077,1331,226,1331
26,2247.700167,7.257e-30,5725.709,0.0382,0.67,0.04,4,7,5,2,6,1727,1077,1331,226,1331
26,2249.641787,1.778e-22,2023.3715,0.0432,0.67,0.046,4,7,5,2,6,1727,1077,1331,226,1331
26,2249.790221,3.324e-30,5891.2714,0.0378,0.67,0.04,4,7,5,2,6,1727,1077,1331,226,1331
26,2251.838711,1.495e-30,6060.499,0.0374,0.67,0.04,4,7,5,2,6,1727,1077,1331,226,1331
26,2252.214486,9.944e-23,2149.3799,0.0427,0.67,0.045,4,7,5,2,6,1727,1077,1331,226,1331
26,2253.845491,6.602e-31,6233.3853,0.037,0.67,0.039,4,7,5,2,6,1727,1077,1331,226,1331
26,2254.747215,5.457e-23,2279.1511,0.0422,0.67,0.045,4,7,5,2,6,1727,1077,1331,226,1331
26,2255.810417,2.863e-31,6409.9236,0.0366,0.67,0.039,4,7,5,2,6,1727,1077,1331,226,1331
26,2257.239828,2.938e-23,2412.6801,0.0417,0.67,0.044,4,7,5,2,6,1727,1077,1331,226,1331
26,2257.733345,1.219e-31,6590.1071,0.0362,0.67,0.038,4,7,5,2,6,1727,1077,1331,226,1331
26,2259.692181,1.552e-23,2549.962,0.0413,0.67,0.044,4,7,5,2,6,1727,1077,1331,226,1331
26,2262.10413,8.044e-24,2690.9913,0.0408,0.67,0.043,4,7,5,2,6,1727,1077,1331,226,1331
26,2264.47553,4.091e-24,2835.7627,0.0403,0.67,0.043,4,7,5,2,6,1727,1077,1331,226,1331
26,2266.806236,2.042e-24,2984.2707,0.0399,0.67,0.042,4,7,5,2,6,1727,1077,1331,226,1331
26,2269.096105,1e-24,3136.5095,0.0395,0.67,0.042,4,7,5,2,6,1727,1077,1331,226,1331
26,2271.344992,4.809e-25,3292.4734,0.039,0.67,0.041,4,7,5,2,6,1727,1077,1331,226,1331
26,2273.552753,2.269e-25,3452.1563,0.0386,0.67,0.041,4,7,5,2,6,1727,1077,1331,226,1331
26,2275.719244,1.051e-25,3615.5521,0.0382,0.67,0.04,4,7,5,2,6,1727,1077,1331,226,1331
26,2277.844321,4.779e-26,3782.6547,0.0378,0.67,0.04,4,7,5,2,6,1727,1077,1331,226,1331
26,2279.92784,2.133e-26,3953.4574,0.0374,0.67,0.04,4,7,5,2,6,1727,1077,1331,226,1331
26,2281.969657,9.347e-27,4127.9539,0.037,0.67,0.039,4,7,5,2,6,1727,1077,1331,226,1331
26,2283.969628,4.021e-27,4306.1375,0.0366,0.67,0.039,4,7,5,2,6,1727,1077,1331,226,1331
26,2285.92761,1.699e-27,4488.0012,0.0362,0.67,0.038,4,7,5,2,6,1727,1077,1331,226,1331
26,2287.843459,7.045e-28,4673.5381,0.0359,0.67,0.038,4,7,5,2,6,1727,1077,1331,226,1331
26,2289.717032,2.869e-28,4862.7411,0.0355,0.67,0.038,4,7,5,2,6,1727,1077,1331,226,1331
26,2291.548184,1.147e-28,5055.6029,0.0352,0.67,0.037,4,7,5,2,6,1727,1077,1331,226,1331
26,2293.336772,4.506e-29,5252.1162,0.0348,0.67,0.037,4,7,5,2,6,1727,1077,1331,226,1331
26,2295.082654,1.738e-29,5452.2733,0.0345,0.67,0.037,4,7,5,2,6,1727,1077,1331,226,1331
26,2296.785684,6.582e-30,5656.0666,0.0342,0.67,0.036,4,7,5,2,6,1727,1077,1331,226,1331
26,2298.445721,2.449e-30,5863.4883,0.0338,0.67,0.036,4,7,5,2,6,1727,1077,1331,226,1331
26,2300.06262,8.949e-31,6074.5304,0.0335,0.67,0.036,4,7,5,2,6,1727,1077,1331,226,1331
26,2301.636239,3.212e-31,6289.1847,0.0332,0.67,0.035,4,7,5,2,6,1727,1077,1331,226,1331
26,2303.166433,1.133e-31,6507.4431,0.0329,0.67,0.035,4,7,5,2,6,1727,1077,1331,226,1331
26,3970.718001,2.268e-31,5252.1162,0.0352,0.74,0.037,4,7,5,2,6,1727,1726,1331,723,1331
26,3977.939993,5.808e-31,5055.6029,0.0355,0.74,0.038,4,7,5,2,6,1727,1726,1331,723,1331
26,3985.09935,1.46e-30,4862.7411,0.0359,0.74,0.038,4,7,5,2,6,1727,1726,1331,723,1331
26,3988.681144,1.283e-31,5563.8184,0.039,0.7,0.041,4,6,5,2,6,1727,1726,1331,723,1331
26,3992.195935,3.605e-30,4673.5381,0.0362,0.74,0.038,4,7,5,2,6,1727,1726,1331,723,1331
26,3995.235482,2.714e-31,5405.6056,0.0395,0.7,0.042,4,6,5,2,6,1727,1726,1331,723,1331
26,3999.229609,8.74e-30,4488.0012,0.0366,0.74,0.039,4,7,5,2,6,1727,1726,1331,723,1331
26,4001.725775,5.637e-31,5251.0769,0.0399,0.7,0.042,4,6,5,2,6,1727,1726,1331,723,1331
26,4006.200232,2.081e-29,4306.1375,0.037,0.74,0.039,4,7,5,2,6,1727,1726,1331,723,1331
26,4008.15188,1.149e-30,5100.2382,0.0403,0.7,0.043,4,6,5,2,6,1727,1726,1331,723,1331
26,4013.107665,4.863e-29,4127.9539,0.0374,0.74,0.04,4,7,5,2,6,1727,1726,1331,723,1331
26,4014.513656,2.301e-30,4953.0954,0.0408,0.7,0.043,4,6,5,2,6,1727,1726,1331,723,1331
26,4019.951766,1.116e-28,3953.4574,0.0378,0.74,0.04,4,7,5,2,6,1727,1726,1331,723,1331
26,4020.810961,4.519e-30,4809.6541,0.0413,0.7,0.044,4,6,5,2,6,1727,1726,1331,723,1331
26,4026.732396,2.515e-28,3782.6547,0.0382,0.74,0.04,4,7,5,2,6,1727,1726,1331,723,1331
26,4027.043652,8.715e-30,4669.92,0.0417,0.7,0.044,4,6,5,2,6,1727,1726,1331,723,1331
26,4028.392585,1.004e-31,5683.5351,0.0465,0.7,0.049,4,6,5,6,6,1727,1726,1331,723,1331
26,4033.211587,1.65e-29,4533.8983,0.0422,0.7,0.045,4,6,5,2,6,1727,1726,1331,723,1331
26,4033.449414,5.561e-28,3615.5521,0.0386,0.74,0.041,4,7,5,2,6,1727,1726,1331,723,1331
26,4033.936133,1.591e-31,5582.0901,0.0471,0.71,0.05,4,6,5,6,6,1727,1726,1331,723,1331
26,4039.314621,3.062e-29,4401.5944,0.0427,0.7,0.045,4,6,5,2,6,1727,1726,1331,723,1331
26,4039.413483,2.472e-31,5484.3687,0.0477,0.71,0.051,4,6,5,6,6,1727,1726,1331,723,1331
26,4040.102678,1.208e-27,3452.1563,0.039,0.74,0.041,4,7,5,2,6,1727,1726,1331,723,1331
26,4044.824491,3.768e-31,5390.3747,0.0483,0.72,0.051,4,6,5,6,6,1727,1726,1331,723,1331
26,4045.352613,5.58e-29,4273.0133,0.0432,0.7,0.046,4,6,5,2,6,1727,1726,1331,723,1331
26,4046.692046,2.574e-27,3292.4734,0.0395,0.74,0.042,4,7,5,2,6,1727,1726,1331,723,1331
26,4050.169012,5.628e-31,5300.1117,0.049,0.72,0.052,4,6,5,8,6,1727,1726,1331,723,1331
26,4051.325417,9.974e-29,4148.1601,0.0438,0.7,0.046,4,6,5,6,6,1727,1726,1331,723,1331
26,4053.217377,5.384e-27,3136.5095,0.0399,0.74,0.042,4,7,5,2,6,1727,1726,1331,723,1331
26,4055.4469,8.24e-31,5213.5832,0.0496,0.73,0.053,4,6,5,8,6,1727,1726,1331,723,1331
26,4057.232891,1.75e-28,4027.0395,0.0443,0.7,0.047,4,6,5,6,6,1727,1726,1331,723,1331
26,4059.678528,1.105e-26,2984.2707,0.0403,0.74,0.043,4,7,5,2,6,1727,1726,1331,723,1331
26,4060.65801,1.182e-30,5130.7926,0.0503,0.73,0.053,4,6,5,8,6,1727,1726,1331,723,1331
26,4063.07489,3.011e-28,3909.6562,0.0448,0.7,0.047,4,7,5,6,6,1727,1726,1331,723,1331
26,4065.802198,1.662e-30,5051.7432,0.051,0.74,0.054,4,6,5,8,6,1727,1726,1331,723,1331
26,4066.075357,2.228e-26,2835.7627,0.0408,0.74,0.043,4,7,5,2,6,1727,1726,1331,723,1331
26,4068.851269,5.083e-28,3796.0149,0.0454,0.7,0.048,4,7,5,6,6,1727,1726,1331,723,1331
26,4070.879316,2.289e-30,4976.438,0.0517,0.74,0.055,4,6,5,8,6,1727,1726,1331,723,1331
26,4072.407721,4.405e-26,2690.9913,0.0413,0.74,0.044,4,7,5,2,6,1727,1726,1331,723,1331
26,4074.561886,8.414e-28,3686.1198,0.046,0.7,0.049,4,7,5,6,6,1727,1726,1331,723,1331
26,4075.88922,3.087e-30,4904.8799,0.0524,0.75,0.056,4,6,5,8,6,1727,1726,1331,723,1331
26,4078.675477,8.547e-26,2549.962,0.0417,0.74,0.044,4,7,5,2,6,1727,1726,1331,723,1331
26,4080.206594,1.366e-27,3579.9751,0.0465,0.7,0.049,4,7,5,6,6,1727,1726,1331,723,1331
26,4080.831764,4.075e-30,4837.0717,0.0531,0.75,0.057,4,6,5,8,6,1727,1726,1331,723,1331
26,4084.878481,1.628e-25,2412.6801,0.0422,0.74,0.045,4,7,5,2,6,1727,1726,1331,723,1331
26,4085.706802,5.265e-30,4773.0161,0.0538,0.76,0.058,4,6,5,8,6,1727,1726,1331,723,1331
26,4085.785249,2.175e-27,3477.5851,0.0471,0.71,0.05,4,7,5,6,6,1727,1726,1331,723,1331
26,4090.514187,6.652e-30,4712.7156,0.0545,0.76,0.059,4,6,5,8,6,1727,1726,1331,723,1331
26,4091.01659,3.041e-25,2279.1511,0.0427,0.74,0.045,4,7,5,2,6,1727,1726,1331,723,1331
26,4091.297706,3.395e-27,3378.9537,0.0477,0.71,0.051,4,7,5,6,6,1727,1726,1331,723,1331
26,4095.253774,8.217e-30,4656.1724,0.0553,0.77,0.059,4,6,5,8,6,1727,1726,1331,723,1331
26,4096.74382,5.195e-27,3284.0846,0.0483,0.72,0.051,4,7,5,6,6,1727,1726,1331,723,1331
26,4097.089659,5.573e-25,2149.3799,0.0432,0.74,0.046,4,7,5,2,6,1727,1726,1331,723,1331
26,4099.925416,9.915e-30,4603.3889,0.0561,0.78,0.06,4,6,5,8,6,1727,1726,1331,723,1331
26,4102.123445,7.794e-27,3192.9815,0.049,0.72,0.052,4,7,5,8,6,1727,1726,1331,723,1331
26,4103.097545,1.002e-24,2023.3715,0.0438,0.74,0.046,4,7,5,2,6,1727,1726,1331,723,1331
26,4104.528967,1.168e-29,4554.367,0.0569,0.78,0.062,4,6,5,8,6,1727,1726,1331,723,1331
26,4107.436435,1.145e-26,3105.6479,0.0496,0.73,0.053,4,7,5,8,6,1727,1726,1331,723,1331
26,4109.040103,1.767e-24,1901.1308,0.0443,0.74,0.047,4,7,5,2,6,1727,1726,1331,723,1331
26,4109.064281,1.342e-29,4509.1088,0.0577,0.79,0.063,4,6,5,8,6,1727,1726,1331,723,1331
26,4112.682646,1.65e-26,3022.0873,0.0503,0.73,0.053,4,7,5,8,6,1727,1726,1331,723,1331
26,4113.531211,1.501e-29,4467.6158,0.0586,0.79,0.064,4,6,5,8,6,1727,1726,1331,723,1331
26,4114.917189,3.057e-24,1782.6624,0.0448,0.74,0.047,4,8,5,2,6,1727,1726,1331,723,1331
26,4117.861932,2.328e-26,2942.3028,0.051,0.74,0.054,4,7,5,8,6,1727,1726,1331,723,1331
26,4117.92961,1.631e-29,4429.8898,0.0595,0.79,0.065,4,6,5,8,6,1727,1726,1331,723,1331
26,4120.728658,5.187e-24,1667.9709,0.0454,0.74,0.048,4,8,5,2,6,1727,1726,1331,723,1331
26,4122.259333,1.72e-29,4395.9322,0.0606,0.79,0.066,4,6,5,8,6,1727,1726,1331,723,1331
26,4122.974146,3.218e-26,2866.2975,0.0517,0.74,0.055,4,7,5,8,6,1727,1726,1331,723,1331
26,4126.474365,8.631e-24,1557.0607,0.046,0.74,0.049,4,8,5,2,6,1727,1726,1331,723,1331
26,4126.520232,1.752e-29,4365.7443,0.0618,0.78,0.068,4,6,5,8,6,1727,1726,1331,723,1331
26,4128.019142,4.354e-26,2794.0744,0.0524,0.75,0.056,4,7,5,8,6,1727,1726,1331,723,1331
26,4130.71216,1.718e-29,4339.3274,0.0632,0.77,0.069,4,6,5,8,6,1727,1726,1331,723,1331
26,4132.154165,1.408e-23,1449.936,0.0465,0.74,0.049,4,8,5,2,6,1727,1726,1331,723,1331
26,4132.996775,5.766e-26,2725.6361,0.0531,0.75,0.057,4,7,5,8,6,1727,1726,1331,723,1331
26,4134.834972,1.606e-29,4316.6824,0.0651,0.76,0.071,4,6,5,8,6,1727,1726,1331,723,1331
26,4137.767912,2.252e-23,1346.6008,0.0471,0.74,0.05,4,8,5,2,6,1727,1726,1331,723,1331
26,4137.906898,7.471e-26,2660.9855,0.0538,0.76,0.058,4,7,5,8,6,1727,1726,1331,723,1331
